OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice,Year,Month,Calculated_Total,Mismatch
ORD200898,2025-03-05,C44619,Monitor,3,158.37,742 Main St,cash,Shipped,TRK66662528,6,no_coupon,Referral,475.11,2025,3,475.11,False
ORD200899,2025-04-23,C99904,Printer,2,323.37,552 Main St,online,Pending,TRK83843411,3,SAVE10,Instagram,646.74,2025,4,646.74,False
ORD200900,2025-02-07,C52342,Laptop,5,73.83,991 Main St,debit card,Pending,TRK67342586,9,no_coupon,Instagram,369.15,2025,2,369.15,False
ORD200901,2024-04-28,C44277,Tablet,1,458.63,839 Main St,debit card,Returned,TRK79321479,4,WINTER15,Referral,458.63,2024,4,458.63,False
ORD200902,2024-07-13,C61162,Monitor,4,180.25,813 Main St,debit card,Cancelled,TRK76712124,7,no_coupon,Facebook,721.0,2024,7,721.0,False
ORD200903,2023-05-17,C80868,Monitor,3,473.49,205 Main St,credit card,Pending,TRK56186636,7,no_coupon,Email,1420.47,2023,5,1420.47,False
ORD200904,2025-02-05,C16693,Monitor,4,237.43,262 Main St,cash,Cancelled,TRK41146508,8,WINTER15,Referral,949.72,2025,2,949.72,False
ORD200905,2023-11-23,C67818,Laptop,1,442.39,101 Main St,gift card,Pending,TRK81978113,6,FREESHIP,Facebook,442.39,2023,11,442.39,False
ORD200906,2024-09-03,C49938,Monitor,1,62.12,141 Main St,cash,Returned,TRK80175572,2,no_coupon,Email,62.12,2024,9,62.12,False
ORD200907,2024-08-04,C90898,Desk,5,298.39,583 Main St,gift card,Cancelled,TRK52935170,7,WINTER15,Referral,1491.95,2024,8,1491.9499999999998,True
ORD200908,2025-05-06,C35117,Desk,2,697.93,332 Main St,credit card,Cancelled,TRK27155709,2,SAVE10,Google,1395.86,2025,5,1395.86,False
ORD200909,2024-05-27,C60203,Tablet,2,291.85,569 Main St,cash,Shipped,TRK76525279,5,FREESHIP,Instagram,583.7,2024,5,583.7,False
ORD200910,2024-05-31,C36174,Printer,3,308.98,348 Main St,cash,Delivered,TRK26397548,3,SAVE10,Instagram,926.94,2024,5,926.94,False
ORD200911,2024-08-13,C80872,Desk,5,396.86,593 Main St,cash,Cancelled,TRK43967487,9,SAVE10,Instagram,1984.3,2024,8,1984.3000000000002,True
ORD200912,2024-01-22,C67604,Desk,2,139.69,318 Main St,online,Returned,TRK85545920,7,FREESHIP,Email,279.38,2024,1,279.38,False
ORD200913,2023-02-16,C45599,Printer,5,475.95,505 Main St,credit card,Returned,TRK62277685,8,WINTER15,Facebook,2379.75,2023,2,2379.75,False
ORD200914,2025-02-10,C70352,Desk,1,626.6,955 Main St,gift card,Returned,TRK51589589,4,WINTER15,Facebook,626.6,2025,2,626.6,False
ORD200915,2024-02-16,C20643,Laptop,4,502.99,939 Main St,debit card,Shipped,TRK30736692,4,WINTER15,Referral,2011.96,2024,2,2011.96,False
ORD200916,2024-06-21,C35669,Printer,5,578.83,165 Main St,cash,Returned,TRK13928455,6,no_coupon,Referral,2894.15,2024,6,2894.15,False
ORD200917,2025-01-20,C65524,Laptop,5,383.82,836 Main St,credit card,Returned,TRK19315310,7,FREESHIP,Google,1919.1,2025,1,1919.1,False
ORD200918,2025-06-24,C74359,Laptop,5,368.25,706 Main St,online,Delivered,TRK18250450,5,no_coupon,Instagram,1841.25,2025,6,1841.25,False
ORD200919,2025-02-07,C92086,Printer,2,374.6,187 Main St,online,Shipped,TRK23357668,3,FREESHIP,Referral,749.2,2025,2,749.2,False
ORD200920,2025-03-12,C26137,Tablet,2,428.09,978 Main St,credit card,Returned,TRK98110407,6,no_coupon,Instagram,856.18,2025,3,856.18,False
ORD200921,2023-07-24,C90573,Tablet,1,438.93,144 Main St,gift card,Cancelled,TRK90075720,3,SAVE10,Referral,438.93,2023,7,438.93,False
ORD200922,2024-06-17,C81857,Desk,2,563.82,487 Main St,credit card,Pending,TRK79737732,3,no_coupon,Instagram,1127.64,2024,6,1127.64,False
ORD200923,2023-02-11,C91582,Printer,3,649.93,836 Main St,credit card,Pending,TRK99938245,7,WINTER15,Facebook,1949.79,2023,2,1949.79,False
ORD200924,2025-03-22,C81319,Printer,5,268.43,991 Main St,cash,Returned,TRK55330558,5,SAVE10,Email,1342.15,2025,3,1342.15,False
ORD200925,2024-12-20,C78500,Monitor,5,502.47,304 Main St,online,Shipped,TRK97460884,10,WINTER15,Email,2512.35,2024,12,2512.3500000000004,True
ORD200926,2024-03-20,C67533,Desk,1,26.95,672 Main St,cash,Delivered,TRK14566395,1,WINTER15,Email,26.95,2024,3,26.95,False
ORD200927,2023-02-14,C35566,Laptop,4,64.69,638 Main St,debit card,Shipped,TRK10003020,7,WINTER15,Google,258.76,2023,2,258.76,False
ORD200928,2024-05-09,C77166,Laptop,3,247.11,821 Main St,debit card,Returned,TRK18896595,3,WINTER15,Referral,741.33,2024,5,741.33,False
ORD200929,2024-10-16,C67936,Tablet,2,536.25,553 Main St,debit card,Pending,TRK71803414,3,no_coupon,Email,1072.5,2024,10,1072.5,False
ORD200930,2024-12-16,C59554,Phone,2,456.04,382 Main St,debit card,Returned,TRK28182447,4,FREESHIP,Email,912.08,2024,12,912.08,False
ORD200931,2024-01-01,C14005,Printer,2,40.23,623 Main St,credit card,Cancelled,TRK87567926,4,SAVE10,Google,80.46,2024,1,80.46,False
ORD200932,2023-03-26,C26118,Laptop,2,72.39,168 Main St,online,Delivered,TRK15334251,7,WINTER15,Instagram,144.78,2023,3,144.78,False
ORD200933,2023-01-26,C59685,Monitor,2,394.16,255 Main St,online,Shipped,TRK43718093,2,no_coupon,Referral,788.32,2023,1,788.32,False
ORD200934,2025-06-01,C40304,Laptop,4,119.84,692 Main St,gift card,Shipped,TRK85790948,8,FREESHIP,Referral,479.36,2025,6,479.36,False
ORD200935,2023-11-24,C39593,Phone,3,692.71,398 Main St,credit card,Delivered,TRK62405253,3,FREESHIP,Instagram,2078.13,2023,11,2078.13,False
ORD200936,2024-01-12,C50612,Chair,4,56.66,737 Main St,online,Delivered,TRK44140968,4,SAVE10,Instagram,226.64,2024,1,226.64,False
ORD200937,2024-01-16,C39791,Chair,2,298.53,536 Main St,debit card,Cancelled,TRK46221436,5,WINTER15,Email,597.06,2024,1,597.06,False
ORD200938,2023-07-12,C39017,Chair,3,331.46,696 Main St,credit card,Cancelled,TRK91155214,6,WINTER15,Referral,994.38,2023,7,994.3799999999999,True
ORD200939,2025-04-16,C48510,Laptop,2,521.4,212 Main St,cash,Delivered,TRK53152886,7,SAVE10,Instagram,1042.8,2025,4,1042.8,False
ORD200940,2023-03-27,C74003,Printer,4,305.32,679 Main St,online,Cancelled,TRK91525779,4,SAVE10,Google,1221.28,2023,3,1221.28,False
ORD200941,2023-07-17,C91155,Printer,5,111.7,599 Main St,credit card,Cancelled,TRK82162952,9,FREESHIP,Email,558.5,2023,7,558.5,False
ORD200942,2023-09-29,C17591,Tablet,1,479.76,882 Main St,credit card,Pending,TRK56070470,1,no_coupon,Email,479.76,2023,9,479.76,False
ORD200943,2023-12-27,C43330,Monitor,3,193.49,355 Main St,gift card,Returned,TRK71594838,6,FREESHIP,Facebook,580.47,2023,12,580.47,False
ORD200944,2024-12-16,C32687,Laptop,2,426.22,448 Main St,online,Delivered,TRK98284560,7,WINTER15,Google,852.44,2024,12,852.44,False
ORD200945,2023-08-20,C79722,Tablet,5,276.44,619 Main St,gift card,Shipped,TRK29976438,10,FREESHIP,Referral,1382.2,2023,8,1382.2,False
ORD200946,2024-05-04,C65021,Phone,2,404.96,546 Main St,cash,Shipped,TRK20626179,4,SAVE10,Email,809.92,2024,5,809.92,False
ORD200947,2023-09-07,C85520,Phone,4,465.66,119 Main St,online,Returned,TRK65994177,9,FREESHIP,Email,1862.64,2023,9,1862.64,False
ORD200948,2024-06-21,C94569,Phone,2,594.07,739 Main St,gift card,Cancelled,TRK79269291,2,no_coupon,Google,1188.14,2024,6,1188.14,False
ORD200949,2023-11-09,C55778,Desk,5,110.38,319 Main St,cash,Pending,TRK93797108,10,no_coupon,Referral,551.9,2023,11,551.9,False
ORD200950,2024-05-31,C19722,Laptop,1,596.24,891 Main St,credit card,Returned,TRK78094361,4,FREESHIP,Instagram,596.24,2024,5,596.24,False
ORD200951,2024-07-22,C74928,Printer,2,306.24,589 Main St,online,Returned,TRK39845914,4,FREESHIP,Email,612.48,2024,7,612.48,False
ORD200952,2025-02-27,C49111,Monitor,3,503.39,225 Main St,online,Pending,TRK45303393,5,no_coupon,Facebook,1510.17,2025,2,1510.17,False
ORD200953,2023-02-06,C43721,Phone,1,131.61,971 Main St,cash,Shipped,TRK89392104,2,FREESHIP,Facebook,131.61,2023,2,131.61,False
ORD200954,2024-10-22,C68609,Chair,3,443.44,240 Main St,gift card,Shipped,TRK58273778,3,FREESHIP,Google,1330.32,2024,10,1330.32,False
ORD200955,2023-01-23,C82068,Chair,1,408.13,164 Main St,gift card,Shipped,TRK25779180,3,WINTER15,Instagram,408.13,2023,1,408.13,False
ORD200956,2024-04-11,C21191,Phone,2,160.98,381 Main St,debit card,Delivered,TRK86246309,3,SAVE10,Referral,321.96,2024,4,321.96,False
ORD200957,2023-01-12,C73575,Monitor,5,643.89,851 Main St,cash,Returned,TRK23387612,8,WINTER15,Facebook,3219.45,2023,1,3219.45,False
ORD200958,2023-05-13,C82685,Desk,3,158.66,537 Main St,gift card,Delivered,TRK70184320,7,WINTER15,Email,475.98,2023,5,475.98,False
ORD200959,2024-04-13,C73996,Tablet,2,143.82,856 Main St,credit card,Returned,TRK74579570,6,SAVE10,Instagram,287.64,2024,4,287.64,False
ORD200960,2023-12-11,C87687,Laptop,3,379.07,312 Main St,gift card,Pending,TRK60383805,3,WINTER15,Google,1137.21,2023,12,1137.21,False
ORD200961,2024-11-11,C55464,Phone,1,601.36,532 Main St,online,Shipped,TRK81178598,1,no_coupon,Facebook,601.36,2024,11,601.36,False
ORD200962,2024-09-06,C12459,Phone,2,142.08,838 Main St,gift card,Delivered,TRK30674085,4,SAVE10,Referral,284.16,2024,9,284.16,False
ORD200963,2024-03-11,C88075,Chair,5,530.34,970 Main St,online,Shipped,TRK42832976,9,FREESHIP,Google,2651.7,2024,3,2651.7000000000003,True
ORD200964,2023-08-20,C18583,Phone,5,364.42,778 Main St,credit card,Cancelled,TRK43084595,10,SAVE10,Referral,1822.1,2023,8,1822.1000000000001,True
ORD200965,2025-06-18,C70412,Laptop,4,578.28,791 Main St,gift card,Cancelled,TRK22192783,5,FREESHIP,Email,2313.12,2025,6,2313.12,False
ORD200966,2025-05-20,C58503,Monitor,5,280.52,290 Main St,credit card,Cancelled,TRK12981657,7,WINTER15,Facebook,1402.6,2025,5,1402.6,False
ORD200967,2025-05-06,C52879,Tablet,5,638.92,502 Main St,credit card,Returned,TRK67403284,5,FREESHIP,Google,3194.6,2025,5,3194.6,False
ORD200968,2024-02-08,C67870,Monitor,4,412.2,664 Main St,credit card,Shipped,TRK72602178,6,WINTER15,Referral,1648.8,2024,2,1648.8,False
ORD200969,2025-06-05,C19439,Desk,1,440.34,675 Main St,gift card,Shipped,TRK25383993,2,WINTER15,Facebook,440.34,2025,6,440.34,False
ORD200970,2024-09-07,C72664,Desk,1,627.15,241 Main St,cash,Delivered,TRK86694331,5,SAVE10,Instagram,627.15,2024,9,627.15,False
ORD200971,2024-05-27,C32650,Monitor,2,605.26,934 Main St,cash,Cancelled,TRK66648743,4,WINTER15,Referral,1210.52,2024,5,1210.52,False
ORD200972,2024-06-09,C66438,Laptop,1,90.27,816 Main St,cash,Delivered,TRK32035271,5,SAVE10,Facebook,90.27,2024,6,90.27,False
ORD200973,2025-06-09,C70010,Desk,5,230.77,141 Main St,online,Pending,TRK50594008,10,WINTER15,Referral,1153.85,2025,6,1153.8500000000001,True
ORD200974,2023-09-27,C30722,Desk,5,266.78,274 Main St,gift card,Cancelled,TRK52088168,5,no_coupon,Email,1333.9,2023,9,1333.8999999999999,True
ORD200975,2023-05-18,C70529,Desk,1,105.92,974 Main St,gift card,Returned,TRK82165408,6,SAVE10,Email,105.92,2023,5,105.92,False
ORD200976,2024-04-04,C18984,Tablet,3,589.3,650 Main St,credit card,Returned,TRK49298239,6,WINTER15,Referral,1767.9,2024,4,1767.8999999999999,True
ORD200977,2023-01-28,C85841,Chair,4,649.47,608 Main St,cash,Pending,TRK99820544,8,SAVE10,Google,2597.88,2023,1,2597.88,False
ORD200978,2024-06-25,C41508,Printer,4,107.49,993 Main St,cash,Delivered,TRK61047536,5,no_coupon,Google,429.96,2024,6,429.96,False
ORD200979,2023-05-31,C75018,Monitor,3,669.06,299 Main St,cash,Delivered,TRK51794806,7,SAVE10,Facebook,2007.18,2023,5,2007.1799999999998,True
ORD200980,2023-10-14,C84320,Chair,3,69.65,107 Main St,cash,Delivered,TRK81093218,7,WINTER15,Instagram,208.95,2023,10,208.95000000000002,True
ORD200981,2023-11-26,C12609,Phone,4,136.83,490 Main St,debit card,Pending,TRK56379337,8,SAVE10,Email,547.32,2023,11,547.32,False
ORD200982,2024-09-06,C64935,Monitor,1,304.11,707 Main St,gift card,Shipped,TRK42969065,2,SAVE10,Referral,304.11,2024,9,304.11,False
ORD200983,2024-11-24,C67528,Monitor,4,296.28,110 Main St,gift card,Shipped,TRK60865210,5,SAVE10,Email,1185.12,2024,11,1185.12,False
ORD200984,2025-02-28,C44176,Desk,1,77.64,706 Main St,credit card,Shipped,TRK68704764,1,FREESHIP,Facebook,77.64,2025,2,77.64,False
ORD200985,2024-07-20,C92788,Desk,1,243.71,948 Main St,gift card,Delivered,TRK83835361,6,SAVE10,Google,243.71,2024,7,243.71,False
ORD200986,2024-09-07,C69213,Laptop,4,644.96,533 Main St,credit card,Pending,TRK67837331,7,FREESHIP,Email,2579.84,2024,9,2579.84,False
ORD200987,2025-06-05,C67387,Phone,5,283.73,436 Main St,gift card,Pending,TRK54120003,8,FREESHIP,Instagram,1418.65,2025,6,1418.65,False
ORD200988,2025-02-04,C90318,Desk,2,629.56,818 Main St,gift card,Cancelled,TRK52765043,5,WINTER15,Instagram,1259.12,2025,2,1259.12,False
ORD200989,2023-03-23,C49995,Laptop,4,246.11,559 Main St,credit card,Pending,TRK33212013,4,SAVE10,Instagram,984.44,2023,3,984.44,False
ORD200990,2023-11-19,C52313,Phone,2,418.26,913 Main St,debit card,Pending,TRK67368559,2,SAVE10,Google,836.52,2023,11,836.52,False
ORD200991,2024-05-09,C10211,Desk,5,127.18,598 Main St,debit card,Cancelled,TRK68938335,10,FREESHIP,Google,635.9,2024,5,635.9000000000001,True
ORD200992,2024-08-27,C97907,Printer,3,586.21,933 Main St,gift card,Pending,TRK89637569,4,WINTER15,Referral,1758.63,2024,8,1758.63,False
ORD200993,2024-04-06,C61384,Monitor,3,267.45,576 Main St,gift card,Delivered,TRK33323210,5,WINTER15,Instagram,802.35,2024,4,802.3499999999999,True
ORD200994,2024-06-27,C27613,Tablet,4,615.65,971 Main St,debit card,Delivered,TRK63701318,9,WINTER15,Google,2462.6,2024,6,2462.6,False
ORD200995,2023-11-18,C99271,Monitor,2,113.29,959 Main St,cash,Pending,TRK87832736,5,SAVE10,Facebook,226.58,2023,11,226.58,False
ORD200996,2024-04-28,C28648,Monitor,4,473.86,101 Main St,debit card,Delivered,TRK92240846,7,SAVE10,Facebook,1895.44,2024,4,1895.44,False
ORD200997,2023-11-27,C26210,Laptop,3,444.75,805 Main St,cash,Delivered,TRK40616861,6,SAVE10,Facebook,1334.25,2023,11,1334.25,False
ORD200998,2023-05-19,C90350,Phone,2,183.67,783 Main St,debit card,Cancelled,TRK22824230,6,SAVE10,Google,367.34,2023,5,367.34,False
ORD200999,2023-12-24,C61957,Printer,1,483.38,652 Main St,cash,Pending,TRK43983841,6,FREESHIP,Google,483.38,2023,12,483.38,False
ORD201000,2023-06-21,C90132,Printer,5,260.93,582 Main St,online,Delivered,TRK52664903,9,SAVE10,Email,1304.65,2023,6,1304.65,False
ORD201001,2023-12-08,C31371,Printer,2,253.68,122 Main St,gift card,Shipped,TRK19554327,6,no_coupon,Referral,507.36,2023,12,507.36,False
ORD201002,2025-06-19,C83911,Tablet,4,699.88,944 Main St,cash,Pending,TRK33188106,5,WINTER15,Referral,2799.52,2025,6,2799.52,False
ORD201003,2023-01-11,C84700,Printer,5,319.97,582 Main St,cash,Shipped,TRK14706969,7,SAVE10,Google,1599.85,2023,1,1599.8500000000001,True
ORD201004,2025-06-09,C87529,Chair,4,246.91,296 Main St,online,Pending,TRK15739505,8,SAVE10,Referral,987.64,2025,6,987.64,False
ORD201005,2023-03-02,C38065,Printer,3,392.85,426 Main St,credit card,Returned,TRK11448295,6,no_coupon,Google,1178.55,2023,3,1178.5500000000002,True
ORD201006,2024-05-27,C27435,Tablet,5,420.98,860 Main St,cash,Delivered,TRK91458233,7,SAVE10,Facebook,2104.9,2024,5,2104.9,False
ORD201007,2024-03-20,C46651,Monitor,2,73.26,839 Main St,cash,Pending,TRK60444502,4,WINTER15,Facebook,146.52,2024,3,146.52,False
ORD201008,2023-01-13,C62557,Monitor,3,410.88,257 Main St,cash,Delivered,TRK12742366,8,FREESHIP,Instagram,1232.64,2023,1,1232.6399999999999,True
ORD201009,2023-09-02,C54494,Tablet,2,176.46,696 Main St,credit card,Delivered,TRK95958645,2,FREESHIP,Email,352.92,2023,9,352.92,False
ORD201010,2023-03-31,C33729,Monitor,3,659.57,533 Main St,credit card,Cancelled,TRK35649833,6,SAVE10,Email,1978.71,2023,3,1978.71,False
ORD201011,2024-12-03,C47823,Phone,2,478.36,654 Main St,online,Shipped,TRK22271097,3,no_coupon,Google,956.72,2024,12,956.72,False
ORD201012,2024-12-03,C84570,Printer,4,30.05,301 Main St,online,Returned,TRK12551882,6,no_coupon,Facebook,120.2,2024,12,120.2,False
ORD201013,2025-04-26,C91123,Laptop,4,300.56,842 Main St,cash,Cancelled,TRK49568409,9,FREESHIP,Facebook,1202.24,2025,4,1202.24,False
ORD201014,2024-02-04,C92548,Tablet,5,226.45,160 Main St,debit card,Returned,TRK21682892,6,FREESHIP,Email,1132.25,2024,2,1132.25,False
ORD201015,2024-01-26,C97454,Printer,2,349.4,892 Main St,online,Shipped,TRK73249329,2,SAVE10,Instagram,698.8,2024,1,698.8,False
ORD201016,2023-12-29,C20257,Tablet,5,268.78,669 Main St,debit card,Delivered,TRK62135578,7,WINTER15,Email,1343.9,2023,12,1343.8999999999999,True
ORD201017,2024-08-25,C51694,Chair,2,680.85,953 Main St,gift card,Delivered,TRK83122112,6,FREESHIP,Referral,1361.7,2024,8,1361.7,False
ORD201018,2023-07-08,C77499,Laptop,3,182.48,209 Main St,cash,Delivered,TRK20703086,3,no_coupon,Instagram,547.44,2023,7,547.4399999999999,True
ORD201019,2024-04-06,C28386,Desk,1,277.09,293 Main St,cash,Returned,TRK32954229,2,SAVE10,Referral,277.09,2024,4,277.09,False
ORD201020,2024-04-22,C50211,Tablet,2,26.5,312 Main St,online,Delivered,TRK47787981,3,SAVE10,Instagram,53.0,2024,4,53.0,False
ORD201021,2023-10-23,C74519,Phone,3,315.27,309 Main St,credit card,Cancelled,TRK97351945,4,SAVE10,Email,945.81,2023,10,945.81,False
ORD201022,2025-02-24,C19071,Tablet,3,450.98,396 Main St,credit card,Shipped,TRK66537096,8,SAVE10,Referral,1352.94,2025,2,1352.94,False
ORD201023,2024-09-23,C65251,Laptop,5,233.67,291 Main St,cash,Shipped,TRK32059025,10,no_coupon,Referral,1168.35,2024,9,1168.35,False
ORD201024,2024-01-29,C90612,Chair,3,367.75,731 Main St,cash,Pending,TRK93022878,7,FREESHIP,Facebook,1103.25,2024,1,1103.25,False
ORD201025,2025-05-17,C28406,Chair,1,23.53,174 Main St,gift card,Delivered,TRK98841457,2,FREESHIP,Instagram,23.53,2025,5,23.53,False
ORD201026,2023-05-01,C55454,Monitor,1,677.48,807 Main St,online,Delivered,TRK13281370,1,WINTER15,Facebook,677.48,2023,5,677.48,False
ORD201027,2024-05-21,C93467,Laptop,4,554.83,983 Main St,cash,Returned,TRK77377373,6,no_coupon,Google,2219.32,2024,5,2219.32,False
ORD201028,2023-02-17,C60042,Desk,4,440.31,610 Main St,cash,Cancelled,TRK84651559,6,no_coupon,Instagram,1761.24,2023,2,1761.24,False
ORD201029,2025-03-01,C44733,Desk,1,87.06,851 Main St,credit card,Shipped,TRK41500198,4,FREESHIP,Email,87.06,2025,3,87.06,False
ORD201030,2023-10-02,C61773,Phone,4,245.28,176 Main St,credit card,Delivered,TRK12936357,6,WINTER15,Email,981.12,2023,10,981.12,False
ORD201031,2023-02-28,C59183,Phone,5,664.51,136 Main St,debit card,Pending,TRK18129706,8,SAVE10,Email,3322.55,2023,2,3322.55,False
ORD201032,2023-04-20,C26188,Chair,1,618.68,990 Main St,online,Delivered,TRK61634201,6,WINTER15,Referral,618.68,2023,4,618.68,False
ORD201033,2024-12-24,C20338,Monitor,1,370.85,331 Main St,gift card,Delivered,TRK30654048,2,FREESHIP,Referral,370.85,2024,12,370.85,False
ORD201034,2024-06-16,C84524,Printer,4,517.98,766 Main St,cash,Cancelled,TRK76751888,8,FREESHIP,Facebook,2071.92,2024,6,2071.92,False
ORD201035,2023-11-12,C70315,Laptop,4,506.11,911 Main St,cash,Cancelled,TRK97732085,5,no_coupon,Referral,2024.44,2023,11,2024.44,False
ORD201036,2024-05-31,C98278,Phone,3,413.83,552 Main St,gift card,Shipped,TRK49684737,8,SAVE10,Facebook,1241.49,2024,5,1241.49,False
ORD201037,2023-12-13,C32347,Printer,1,249.81,408 Main St,cash,Pending,TRK54073964,1,SAVE10,Google,249.81,2023,12,249.81,False
ORD201038,2025-03-15,C77961,Tablet,3,362.53,422 Main St,debit card,Returned,TRK28969024,5,no_coupon,Facebook,1087.59,2025,3,1087.59,False
ORD201039,2025-06-28,C49137,Desk,2,299.23,177 Main St,credit card,Cancelled,TRK79362428,2,WINTER15,Instagram,598.46,2025,6,598.46,False
ORD201040,2023-11-15,C13169,Tablet,1,536.07,932 Main St,debit card,Delivered,TRK66288666,5,FREESHIP,Google,536.07,2023,11,536.07,False
ORD201041,2023-02-11,C21167,Monitor,4,558.9,948 Main St,gift card,Shipped,TRK97737564,9,WINTER15,Google,2235.6,2023,2,2235.6,False
ORD201042,2024-12-09,C59724,Tablet,2,409.75,414 Main St,debit card,Shipped,TRK67878272,2,WINTER15,Facebook,819.5,2024,12,819.5,False
ORD201043,2025-01-11,C43965,Tablet,2,179.96,675 Main St,gift card,Shipped,TRK94346739,5,no_coupon,Instagram,359.92,2025,1,359.92,False
ORD201044,2025-06-22,C63018,Printer,1,38.49,215 Main St,credit card,Delivered,TRK52335337,4,FREESHIP,Referral,38.49,2025,6,38.49,False
ORD201045,2024-09-20,C11893,Laptop,5,316.4,671 Main St,gift card,Returned,TRK72012758,7,no_coupon,Email,1582.0,2024,9,1582.0,False
ORD201046,2024-10-07,C85421,Tablet,3,547.15,466 Main St,online,Shipped,TRK16524006,4,WINTER15,Instagram,1641.45,2024,10,1641.4499999999998,True
ORD201047,2023-06-23,C81726,Chair,4,540.34,394 Main St,gift card,Shipped,TRK69872994,6,WINTER15,Referral,2161.36,2023,6,2161.36,False
ORD201048,2024-09-09,C57601,Monitor,4,73.65,889 Main St,debit card,Shipped,TRK21153699,9,no_coupon,Google,294.6,2024,9,294.6,False
ORD201049,2024-07-18,C60575,Desk,5,391.86,587 Main St,credit card,Shipped,TRK44468232,6,no_coupon,Instagram,1959.3,2024,7,1959.3000000000002,True
ORD201050,2023-08-20,C70659,Laptop,5,69.7,722 Main St,online,Returned,TRK49663597,9,no_coupon,Instagram,348.5,2023,8,348.5,False
ORD201051,2025-03-05,C35043,Monitor,5,26.43,820 Main St,gift card,Shipped,TRK65097450,5,FREESHIP,Facebook,132.15,2025,3,132.15,False
ORD201052,2023-09-11,C12301,Tablet,1,531.74,493 Main St,online,Shipped,TRK25145796,1,WINTER15,Google,531.74,2023,9,531.74,False
ORD201053,2024-09-15,C32798,Phone,2,496.62,679 Main St,online,Pending,TRK37375451,2,SAVE10,Instagram,993.24,2024,9,993.24,False
ORD201054,2023-11-29,C42949,Printer,1,660.66,447 Main St,debit card,Delivered,TRK46415143,3,WINTER15,Instagram,660.66,2023,11,660.66,False
ORD201055,2023-10-23,C10787,Monitor,4,274.82,932 Main St,debit card,Delivered,TRK91512567,9,WINTER15,Email,1099.28,2023,10,1099.28,False
ORD201056,2024-06-14,C26152,Phone,2,486.35,790 Main St,online,Pending,TRK49382455,6,SAVE10,Referral,972.7,2024,6,972.7,False
ORD201057,2024-09-24,C46210,Laptop,3,428.88,535 Main St,debit card,Shipped,TRK81611937,3,WINTER15,Facebook,1286.64,2024,9,1286.6399999999999,True
ORD201058,2023-09-08,C32943,Desk,2,412.14,127 Main St,credit card,Returned,TRK26949106,2,FREESHIP,Instagram,824.28,2023,9,824.28,False
ORD201059,2024-09-22,C73629,Desk,1,265.64,601 Main St,credit card,Returned,TRK11492924,3,WINTER15,Instagram,265.64,2024,9,265.64,False
ORD201060,2024-05-07,C38024,Tablet,2,273.43,824 Main St,cash,Shipped,TRK93370912,7,WINTER15,Referral,546.86,2024,5,546.86,False
ORD201061,2025-01-29,C25445,Laptop,5,131.7,830 Main St,cash,Shipped,TRK12402431,8,FREESHIP,Google,658.5,2025,1,658.5,False
ORD201062,2023-08-23,C13501,Chair,5,85.52,301 Main St,gift card,Cancelled,TRK65149372,5,no_coupon,Facebook,427.6,2023,8,427.59999999999997,True
ORD201063,2024-06-19,C42108,Desk,2,320.68,336 Main St,credit card,Shipped,TRK58407918,5,FREESHIP,Referral,641.36,2024,6,641.36,False
ORD201064,2025-02-12,C32121,Laptop,4,198.81,654 Main St,cash,Returned,TRK96074264,9,FREESHIP,Referral,795.24,2025,2,795.24,False
ORD201065,2023-10-30,C47778,Printer,5,666.8,488 Main St,debit card,Delivered,TRK79504329,7,SAVE10,Referral,3334.0,2023,10,3334.0,False
ORD201066,2023-12-20,C10791,Desk,1,355.09,674 Main St,debit card,Cancelled,TRK20321248,5,SAVE10,Instagram,355.09,2023,12,355.09,False
ORD201067,2023-06-06,C78959,Phone,2,316.2,384 Main St,online,Returned,TRK37426359,2,no_coupon,Instagram,632.4,2023,6,632.4,False
ORD201068,2024-08-03,C29914,Laptop,1,133.39,469 Main St,debit card,Shipped,TRK22073506,2,SAVE10,Referral,133.39,2024,8,133.39,False
ORD201069,2023-02-25,C70506,Monitor,1,454.23,255 Main St,gift card,Returned,TRK12518384,3,no_coupon,Facebook,454.23,2023,2,454.23,False
ORD201070,2024-09-06,C46873,Desk,4,491.29,496 Main St,debit card,Pending,TRK10926575,6,no_coupon,Email,1965.16,2024,9,1965.16,False
ORD201071,2025-06-24,C94037,Phone,2,255.14,216 Main St,cash,Shipped,TRK47536985,2,no_coupon,Google,510.28,2025,6,510.28,False
ORD201072,2023-02-26,C88644,Monitor,1,392.61,977 Main St,gift card,Cancelled,TRK14900878,4,SAVE10,Referral,392.61,2023,2,392.61,False
ORD201073,2024-10-11,C69471,Tablet,4,362.06,294 Main St,debit card,Returned,TRK11107152,4,no_coupon,Facebook,1448.24,2024,10,1448.24,False
ORD201074,2024-05-10,C21437,Phone,1,222.73,120 Main St,online,Returned,TRK81624772,4,no_coupon,Google,222.73,2024,5,222.73,False
ORD201075,2024-08-31,C40949,Monitor,2,552.63,609 Main St,debit card,Delivered,TRK43066749,7,WINTER15,Instagram,1105.26,2024,8,1105.26,False
ORD201076,2023-05-08,C99116,Laptop,4,686.61,176 Main St,cash,Shipped,TRK52711973,6,no_coupon,Referral,2746.44,2023,5,2746.44,False
